,id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries,Tweet,Retweet_count
0,3277756314.0,3277756314,Ruth Leahy,Petitioner007,Yuibera Country,Queensland Legal Field Corruption Whistleblower. My Twitter Account has been created specifically to Ensure Royal & Judicial Commissions serve True Stakeholders,,{'description': {'urls': []}},0.0,2801.0,3893.0,18.0,Sun Jul 12 20:41:44 +0000 2015,210334.0,,,0.0,0.0,119832.0,,0.0,0.0,0.0,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,0.0,http://pbs.twimg.com/profile_images/1236627213065187329/iWaHyCgV_normal.jpg,https://pbs.twimg.com/profile_images/1236627213065187329/iWaHyCgV_normal.jpg,https://pbs.twimg.com/profile_banners/3277756314/1583669879,19CF86,000000,000000,000000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,none,[],⬇️ Aust also needs to expose who in Federal Labor were involved in shutting down @billshortenmp 2018/19 after he told Geoff Cousens &amp; Terry Hughes he was considering #StopAdani. Territorians also need to kick Palaszczuk’s boyfriend Drabsch Adani’s $1Bil NAIF bagman out. Already. https://t.co/Isazy1tjNR,0.0
1,1.450728752787247e+18,1450728752787247108,Solarpunk_Bot,Solarpunk_Bot,,"Bot that retweets mentions of Solarpunk for anyone who wants to keep up with the topic and conversations around it. 
Set up by @marshtomp324.",https://t.co/VFKDTmQdmN,"{'url': {'urls': [{'url': 'https://t.co/VFKDTmQdmN', 'expanded_url': 'https://twitter.com/i/lists/1479743410659487750?s=20', 'display_url': 'twitter.com/i/lists/147974…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1037.0,0.0,17.0,Wed Oct 20 07:42:07 +0000 2021,3.0,,,False,False,25106.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1450733500470939648/-QnolVxB_normal.jpg,https://pbs.twimg.com/profile_images/1450733500470939648/-QnolVxB_normal.jpg,https://pbs.twimg.com/profile_banners/1450728752787247108/1634716818,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"RT @BrendaChoi19: Tim Wilson: Stopping Adani and 100% renewables by 2030 - Sign the Petition! https://t.co/ZE7yv1jQxP via @Change 
#StopAda…",1.0
2,1.5863053429456937e+18,1586305342945693696,Yin Chung,MinghauHK,,,,{'description': {'urls': []}},False,60.0,68.0,0.0,Sat Oct 29 10:39:14 +0000 2022,5843.0,,,True,False,3834.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1586306661836169220/I98jQq-s_normal.png,https://pbs.twimg.com/profile_images/1586306661836169220/I98jQq-s_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],RT @BobBrownFndn: A win for people defending India’s coastal environment as Supreme Court upholds order to an Adani company to remove illeg…,5.0
3,99059813.0,99059813,Mark Smith,marksmithsydney,Sydney,"Darlinghurst resident passionate about the environment, movies, politics and rugby!",,{'description': {'urls': []}},False,821.0,2458.0,18.0,Thu Dec 24 07:58:59 +0000 2009,1479.0,,,True,False,28008.0,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/780260756533063680/h9D8aS2p_normal.jpg,https://pbs.twimg.com/profile_images/780260756533063680/h9D8aS2p_normal.jpg,https://pbs.twimg.com/profile_banners/99059813/1474863814,0099CC,FFFFFF,F6F6F6,333333,True,True,False,False,False,False,False,none,[],RT @BobBrownFndn: A win for people defending India’s coastal environment as Supreme Court upholds order to an Adani company to remove illeg…,5.0
4,1.3297189486783652e+18,1329718948678365185,🧐 love is… love is not…,RealiTYsGone,WalleMyBestFriendEver&MoLuvYa,nobody 🥰,,{'description': {'urls': []}},False,149.0,88.0,2.0,Fri Nov 20 09:32:01 +0000 2020,60532.0,,,False,False,28556.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1583435887224172549/3c_dYSDH_normal.jpg,https://pbs.twimg.com/profile_images/1583435887224172549/3c_dYSDH_normal.jpg,https://pbs.twimg.com/profile_banners/1329718948678365185/1627446108,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],RT @BobBrownFndn: A win for people defending India’s coastal environment as Supreme Court upholds order to an Adani company to remove illeg…,5.0
5,1.6184193322620314e+18,1618419332262031363,Zoe Trainor,zoetrainor3151,,,,{'description': {'urls': []}},False,7.0,116.0,0.0,Thu Jan 26 01:25:11 +0000 2023,481.0,,,True,False,641.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624589338330943489/oQ22Aw38_normal.jpg,https://pbs.twimg.com/profile_images/1624589338330943489/oQ22Aw38_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],RT @BobBrownFndn: A win for people defending India’s coastal environment as Supreme Court upholds order to an Adani company to remove illeg…,5.0
6,1.145682257845162e+18,1145682257845161985,Land Shepherd,land_shepherd,,@landshepherd@mstdn.social,,{'description': {'urls': []}},False,35.0,315.0,0.0,Mon Jul 01 13:15:10 +0000 2019,2570.0,,,False,False,1596.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1318786713842601988/b-54vEu0_normal.jpg,https://pbs.twimg.com/profile_images/1318786713842601988/b-54vEu0_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],RT @BobBrownFndn: A win for people defending India’s coastal environment as Supreme Court upholds order to an Adani company to remove illeg…,5.0
7,25298261.0,25298261,Bob Brown Foundation,BobBrownFndn,"Hobart, Australia","Authorised by Steven Chaffer, Bob Brown Foundation, Level 4, 116 Bathurst St, Hobart 7000.",https://t.co/abVsIiaMkb,"{'url': {'urls': [{'url': 'https://t.co/abVsIiaMkb', 'expanded_url': 'http://www.bobbrown.org.au', 'display_url': 'bobbrown.org.au', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,98894.0,809.0,1539.0,Thu Mar 19 14:00:02 +0000 2009,883.0,,,True,False,8465.0,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1581571025292374016/CXnIKbiQ_normal.jpg,https://pbs.twimg.com/profile_images/1581571025292374016/CXnIKbiQ_normal.jpg,https://pbs.twimg.com/profile_banners/25298261/1626493957,0084B4,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,none,[],"A win for people defending India’s coastal environment as Supreme Court upholds order to an Adani company to remove illegal oil tanks. Company fined US $30,000. #AdaniWatch #StopAdani
https://t.co/iFXDaq1jy0",5.0
8,1.3910588336619602e+18,1391058833661960194,Jess,JessieDaMol,,"With reasonable ppl, I will reason; with humane ppl I will plead; but to tyrants I will give no quarter, nor waste arguments where they will certainly be lost.",,{'description': {'urls': []}},False,385.0,33.0,0.0,Sat May 08 15:54:25 +0000 2021,261889.0,,,False,False,3406.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1419551804057022472/AQcx4DwZ_normal.jpg,https://pbs.twimg.com/profile_images/1419551804057022472/AQcx4DwZ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"@CoodzMac @ashoswai Manifesting your victory over that scum.

#StopAdani #BJPFailsIndia",0.0
9,1.2186396919241318e+18,1218639691924131840,Form... Emptiness,hominigritz,,Here we go AGAIN. Plants are better than people. Stolen Chiricahua land.,,{'description': {'urls': []}},False,1104.0,3224.0,13.0,Sat Jan 18 21:02:08 +0000 2020,210652.0,,,False,False,128002.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1222329574056288256/6-iiaej2_normal.jpg,https://pbs.twimg.com/profile_images/1222329574056288256/6-iiaej2_normal.jpg,https://pbs.twimg.com/profile_banners/1218639691924131840/1580007280,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],RT @70sBachchan: A coal mine in Australia is one of the mad subplots in the Indian election. Adani—India's richest man &amp; Modi donor— receiv…,12.0
10,8.283760870717112e+17,828376087071711232,Marlene Stalter,yborgirl50,United States,"Hispanic Floridian. Joined Twitter for the politics to give my FB friends a break. Please, no DMs or Lists",,{'description': {'urls': []}},False,1925.0,2503.0,13.0,Sun Feb 05 22:53:44 +0000 2017,296124.0,,,False,False,86830.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/944660921930190848/3XHcTFTe_normal.jpg,https://pbs.twimg.com/profile_images/944660921930190848/3XHcTFTe_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"Adani stands accused of the ""largest corporate con in history"". So why is @Barclays is standing by its client? Tell Barclays to walk away from Adani, now: https://t.co/ecmZUuuEKA #BreakUpWithBarclays #StopAdani",0.0
11,1259492647.0,1259492647,Jacqueline Smith,jackiesmith1a,"Greenwich, London","environmentalist, humanitarian, animal rights/welfare supporter, believe in strong communities/community ties, pro public services; democracy, egalitarianism",,{'description': {'urls': []}},False,502.0,705.0,25.0,Mon Mar 11 13:37:53 +0000 2013,43022.0,,,True,False,33830.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/602810782875803649/L9lbB6Ov_normal.jpg,https://pbs.twimg.com/profile_images/602810782875803649/L9lbB6Ov_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"Adani stands accused of the ""largest corporate con in history"". So why is @Barclays is standing by its client? Tell Barclays to walk away from Adani, now: https://t.co/HBmFuF8xeP #BreakUpWithBarclays #StopAdani",0.0
12,9.111743040494592e+17,911174304049459201,Sunny,SunnySummersday,Waddananggu,"#Landback #Waddananggu #StopAdani #StandingOurGround #GoRenewable, Land, Air,Water & Climate. Honesty in politics& media. Justice , Compassion, Science & Peace.",,{'description': {'urls': []}},False,841.0,1029.0,4.0,Fri Sep 22 10:24:17 +0000 2017,14796.0,,,False,False,10310.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1600116415381442560/TnBe_Nfr_normal.jpg,https://pbs.twimg.com/profile_images/1600116415381442560/TnBe_Nfr_normal.jpg,https://pbs.twimg.com/profile_banners/911174304049459201/1670332470,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"RT @BobBrownFndn: AdaniWatch scrutinises impacts of Adani Group on the global environment, indigenous people and the climate – Geoff Law, c…",16.0
13,445996709.0,445996709,Jane Hughes,JHH__,,artist and nana,,{'description': {'urls': []}},False,645.0,17.0,87.0,Sun Dec 25 05:28:37 +0000 2011,73.0,,,False,False,175221.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2985557279/10b1d7c6a53bb36bafffcbb5541e4bf4_normal.jpeg,https://pbs.twimg.com/profile_images/2985557279/10b1d7c6a53bb36bafffcbb5541e4bf4_normal.jpeg,https://pbs.twimg.com/profile_banners/445996709/1659579578,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"RT @BobBrownFndn: AdaniWatch scrutinises impacts of Adani Group on the global environment, indigenous people and the climate – Geoff Law, c…",16.0
14,7.02543328932397e+17,702543328932397056,Kerima Mohideen,KerimaMohideen,London,"Radical, green teacher. Storyteller.  Literacy and EAL specialist. Education Coordinator for London Mining Network.",,{'description': {'urls': []}},False,270.0,567.0,7.0,Wed Feb 24 17:19:17 +0000 2016,10467.0,,,False,False,4419.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/702544374639542272/qmNBrOE2_normal.jpg,https://pbs.twimg.com/profile_images/702544374639542272/qmNBrOE2_normal.jpg,https://pbs.twimg.com/profile_banners/702543328932397056/1456349624,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],RT @geofflaw144: A win for people defending India’s coastal environment as Supreme Court upholds order to an Adani company to remove illega…,1.0
15,600836697.0,600836697,Geoff Law,geofflaw144,Hobart,"Wilderness conservationist, author, bushwalker, 2010 Churchill Fellow, member of Order of Australia for conservation work. AdaniWatch coordinator for BBF.",,{'description': {'urls': []}},False,369.0,175.0,8.0,Wed Jun 06 07:09:10 +0000 2012,3913.0,,,True,False,4698.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2667978509/26ff220e17cb10e9ee38f2a3d6ad6612_normal.jpeg,https://pbs.twimg.com/profile_images/2667978509/26ff220e17cb10e9ee38f2a3d6ad6612_normal.jpeg,https://pbs.twimg.com/profile_banners/600836697/1574052403,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"A win for people defending India’s coastal environment as Supreme Court upholds order to an Adani company to remove illegal oil tanks. Company fined US $30,000. #AdaniWatch #StopAdani
https://t.co/zkgZhr5SZe",1.0
16,1.6126038032154747e+18,1612603803215474688,Democracy Watch Dog,democracy_wtch,,"Human rights activist, social media activist, Freedom of expression-activist.",https://t.co/qiXE9RccH0,"{'url': {'urls': [{'url': 'https://t.co/qiXE9RccH0', 'expanded_url': 'https://thedemocracywatch.com/', 'display_url': 'thedemocracywatch.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,44.0,465.0,0.0,Tue Jan 10 00:15:29 +0000 2023,195.0,,,False,False,339.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612604437411004418/zqY1TfT4_normal.jpg,https://pbs.twimg.com/profile_images/1612604437411004418/zqY1TfT4_normal.jpg,https://pbs.twimg.com/profile_banners/1612603803215474688/1673310273,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"#Bangladesh #StopAdani 
Is Bangladesh’s electricity contract with Adani legally void? - Adani Watch https://t.co/svqEqfndFe",0.0
17,804285450.0,804285450,Amanda Sully,amanda_sully,Hobart,"Striving for climate justice amidst wilful ignorance, apathy & corporate $$$ in politics #darkmoney #climatecrisis",,{'description': {'urls': []}},False,133.0,416.0,2.0,Wed Sep 05 10:09:25 +0000 2012,520.0,,,False,False,193.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2579082236/0hcejb6esxbvp9i93vdr_normal.jpeg,https://pbs.twimg.com/profile_images/2579082236/0hcejb6esxbvp9i93vdr_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],RT @geofflaw144: Scrutiny of the Adani Group (and corresponding attention to AdaniWatch) is growing by the day. Here's an Indian community…,3.0
18,8.118733161515213e+17,811873316151521280,Janchowk,janchowk,"New Delhi, India",न्यूज़ पोर्टल। मीडिया के समर्पण के समय स्वतंत्र आवाज़ का वाहक। सरोकार के साथ सत्य और तथ्य मुख्य कसौटियां। न्याय का पक्ष सर्वोपरि। सत्यमेव जयते मूलमंत्र।,https://t.co/o1xCWQbi66,"{'url': {'urls': [{'url': 'https://t.co/o1xCWQbi66', 'expanded_url': 'http://janchowk.com', 'display_url': 'janchowk.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1704.0,291.0,7.0,Thu Dec 22 09:57:37 +0000 2016,14732.0,,,False,False,16992.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/847772929563779072/RDQkPn6L_normal.jpg,https://pbs.twimg.com/profile_images/847772929563779072/RDQkPn6L_normal.jpg,https://pbs.twimg.com/profile_banners/811873316151521280/1490960470,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],RT @geofflaw144: Scrutiny of the Adani Group (and corresponding attention to AdaniWatch) is growing by the day. Here's an Indian community…,3.0
19,1701864830.0,1701864830,The Crypto Contrarian🐬,Voidvamp,Himalaya,Founder @GrowmoonC | Double dating 9 to 5 and start up | Web 3 | Analyst | Geek | Environmentalist | NFT | Metalhead | 神風 | H^0 | AI | VCs | Real Estate,https://t.co/arwZdmWzuj,"{'url': {'urls': [{'url': 'https://t.co/arwZdmWzuj', 'expanded_url': 'https://instagram.com/thebigbullofcrypto', 'display_url': 'instagram.com/thebigbullofcr…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,13197.0,13315.0,18.0,Mon Aug 26 12:55:44 +0000 2013,15318.0,,,False,False,9502.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1570982331418292226/c2wmmS8k_normal.jpg,https://pbs.twimg.com/profile_images/1570982331418292226/c2wmmS8k_normal.jpg,https://pbs.twimg.com/profile_banners/1701864830/1666092413,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"RT @stopadani: #Adani investors - stop funding the “largest con in corporate history”(@HindenburgRes )! 💥
This morning we visited the offic…",35.0
20,1701864830.0,1701864830,The Crypto Contrarian🐬,Voidvamp,Himalaya,Founder @GrowmoonC | Double dating 9 to 5 and start up | Web 3 | Analyst | Geek | Environmentalist | NFT | Metalhead | 神風 | H^0 | AI | VCs | Real Estate,https://t.co/arwZdmWzuj,"{'url': {'urls': [{'url': 'https://t.co/arwZdmWzuj', 'expanded_url': 'https://instagram.com/thebigbullofcrypto', 'display_url': 'instagram.com/thebigbullofcr…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,13197.0,13315.0,18.0,Mon Aug 26 12:55:44 +0000 2013,15318.0,,,False,False,9502.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1570982331418292226/c2wmmS8k_normal.jpg,https://pbs.twimg.com/profile_images/1570982331418292226/c2wmmS8k_normal.jpg,https://pbs.twimg.com/profile_banners/1701864830/1666092413,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],RT @stopadani: #StopAdani legend Louise delivering the @HindenburgRes Report to @HSBC Headquarters in Sydney &amp; telling them to stop funding…,44.0
21,1.2276113203396198e+18,1227611320339619840,XR Money Rebellion 🌍🌱🏳️‍⚧️,money_rebellion,🌍,Extinction Rebellion's #MoneyRebellion targets the corrupt political economy that blocks action on #climate Join the Rebellion https://t.co/jPBBCP2TnE,https://t.co/AdXIOYsk1T,"{'url': {'urls': [{'url': 'https://t.co/AdXIOYsk1T', 'expanded_url': 'http://moneyrebellion.earth', 'display_url': 'moneyrebellion.earth', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/jPBBCP2TnE', 'expanded_url': 'http://bit.ly/joinmoneyrebellion', 'display_url': 'bit.ly/joinmoneyrebel…', 'indices': [127, 150]}]}}",False,6021.0,2602.0,105.0,Wed Feb 12 15:12:11 +0000 2020,10081.0,,,False,False,8938.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1301835400227454976/cCGF42-0_normal.jpg,https://pbs.twimg.com/profile_images/1301835400227454976/cCGF42-0_normal.jpg,https://pbs.twimg.com/profile_banners/1227611320339619840/1613351494,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"RT @InsOurFuture: India’s largest private coal company #Adani owned by @gautam_adani has been exposed in an investigation coined the, “grea…",6.0
22,1106426204.0,1106426204,Jill Baron💙,JillBaron3,"West Midlands, England","Well I like cats, the archers, like camping. Try to understand politics, sort of left wing. Want to get on with being an artist / sculptor",,{'description': {'urls': []}},False,105.0,269.0,0.0,Sun Jan 20 14:45:26 +0000 2013,15384.0,,,True,False,4510.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1047470999690797056/sgE6Cig1_normal.jpg,https://pbs.twimg.com/profile_images/1047470999690797056/sgE6Cig1_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"Adani stands accused of the ""largest corporate con in history"". So why is @Barclays is standing by its client? Tell Barclays to walk away from Adani, now: https://t.co/dFAUbwzJf0 #BreakUpWithBarclays #StopAdani",0.0
23,7.996854391666852e+17,799685439166685184,Alpyu Singh,AlpyuSingh1,,"Journalist, Feminist,travel enthusiast.Worked at @editorji@AajTak@Zee News, Sahara Samay,@Gaon Connection@Etv. Green Politics",,{'description': {'urls': []}},False,75.0,182.0,0.0,Fri Nov 18 18:47:20 +0000 2016,662.0,,,True,False,191.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1545826041049931777/r7b4KzIn_normal.jpg,https://pbs.twimg.com/profile_images/1545826041049931777/r7b4KzIn_normal.jpg,https://pbs.twimg.com/profile_banners/799685439166685184/1493483322,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],RT @geofflaw144: Scrutiny of the Adani Group (and corresponding attention to AdaniWatch) is growing by the day. Here's an Indian community…,3.0
24,163027943.0,163027943,Michael G Swifte,empathiser,"Brisbane, Australia","Jingle writer, messaging obsessive, self appointed attack dog, enemy of the shadow state.",https://t.co/5HgwAJuYmo,"{'url': {'urls': [{'url': 'https://t.co/5HgwAJuYmo', 'expanded_url': 'http://wesuspectsilence.wordpress.com/', 'display_url': 'wesuspectsilence.wordpress.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1111.0,878.0,63.0,Mon Jul 05 10:31:29 +0000 2010,8183.0,,,True,False,16355.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/762916369528528896/mTrQra6U_normal.jpg,https://pbs.twimg.com/profile_images/762916369528528896/mTrQra6U_normal.jpg,https://pbs.twimg.com/profile_banners/163027943/1426954493,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"@stopadani @AusConservation @AnnastaciaMP @tanya_plibersek Cameron Dick can empower the competition regulator (QCA) right now. The operator of Adani's rail corridor is the shell company Carmichael Rail Network Pty Ltd which received rail operator accreditation in 2017 when they were the secret rail proponent. #StopAdani

Also this... https://t.co/QxyTggLtoR",0.0
25,9.111743040494592e+17,911174304049459201,Sunny,SunnySummersday,Waddananggu,"#Landback #Waddananggu #StopAdani #StandingOurGround #GoRenewable, Land, Air,Water & Climate. Honesty in politics& media. Justice , Compassion, Science & Peace.",,{'description': {'urls': []}},False,841.0,1029.0,4.0,Fri Sep 22 10:24:17 +0000 2017,14796.0,,,False,False,10310.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1600116415381442560/TnBe_Nfr_normal.jpg,https://pbs.twimg.com/profile_images/1600116415381442560/TnBe_Nfr_normal.jpg,https://pbs.twimg.com/profile_banners/911174304049459201/1670332470,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],RT @BobBrownFndn: Bangladesh wants to renegotiate power deal with Adani. No wonder. Exclusive analysis for AdaniWatch shows Bangladesh will…,10.0
26,16088941.0,16088941,Kirk Murphy 🇺🇦,kirkmurphy,,"We live in capitalism, its power seems inescapable-but then, so did the divine right of kings-Ursula LeGuin /""The Nazis changed but they never went away""-Chumba",,{'description': {'urls': []}},False,3736.0,4998.0,389.0,Mon Sep 01 22:31:43 +0000 2008,653636.0,,,False,False,517406.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1842542361/egg_shell_normal.png,https://pbs.twimg.com/profile_images/1842542361/egg_shell_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],RT @geofflaw144: @BobBrownFndn The Adani Group is one of the world's biggest developers of new coal mines and new coal-power stations - an…,1.0
27,16088941.0,16088941,Kirk Murphy 🇺🇦,kirkmurphy,,"We live in capitalism, its power seems inescapable-but then, so did the divine right of kings-Ursula LeGuin /""The Nazis changed but they never went away""-Chumba",,{'description': {'urls': []}},False,3736.0,4998.0,389.0,Mon Sep 01 22:31:43 +0000 2008,653636.0,,,False,False,517406.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1842542361/egg_shell_normal.png,https://pbs.twimg.com/profile_images/1842542361/egg_shell_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],RT @BobBrownFndn: Bangladesh wants to renegotiate power deal with Adani. No wonder. Exclusive analysis for AdaniWatch shows Bangladesh will…,10.0
28,7.42478056762282e+17,742478056762281986,János Vargha,JanosVargha,"Budapest, Magyarország","environment (Alternative Nobel Prize 1985, Goldman Prize 1990), photography, likes rivers, prefers solar and wind power instead of dams RT's ≠ endorse",https://t.co/La7JLpMm8Z,"{'url': {'urls': [{'url': 'https://t.co/La7JLpMm8Z', 'expanded_url': 'http://danube.org', 'display_url': 'danube.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,534.0,1294.0,56.0,Mon Jun 13 22:05:38 +0000 2016,2049.0,,,False,False,4889.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/742700645094989824/SrbjZpDh_normal.jpg,https://pbs.twimg.com/profile_images/742700645094989824/SrbjZpDh_normal.jpg,https://pbs.twimg.com/profile_banners/742478056762281986/1465908383,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"RT @BobBrownFndn: AdaniWatch scrutinises impacts of Adani Group on the global environment, indigenous people and the climate – Geoff Law, c…",16.0
29,247709611.0,247709611,Jim Harker,jnharkeraus,"Melbourne, Australia","Born 13 April. Work in  IT
. Interested in bushwalking and photography.",,{'description': {'urls': []}},False,146.0,22.0,1.0,Sat Feb 05 11:45:55 +0000 2011,36051.0,,,False,False,31076.0,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1239219857/P2212896_normal.jpg,https://pbs.twimg.com/profile_images/1239219857/P2212896_normal.jpg,,0099B9,5ED4DC,95E8EC,3C3940,True,True,False,False,False,False,False,none,[],"RT @BobBrownFndn: AdaniWatch scrutinises impacts of Adani Group on the global environment, indigenous people and the climate – Geoff Law, c…",16.0
30,1.5248559195022336e+18,1524855919502233600,Mikearkangel,Mikearkangel1,,,,{'description': {'urls': []}},False,58.0,366.0,0.0,Thu May 12 20:56:12 +0000 2022,697.0,,,False,False,41.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1597290090140643333/hkvKgtSM_normal.jpg,https://pbs.twimg.com/profile_images/1597290090140643333/hkvKgtSM_normal.jpg,https://pbs.twimg.com/profile_banners/1524855919502233600/1669658541,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"RT @BobBrownFndn: AdaniWatch scrutinises impacts of Adani Group on the global environment, indigenous people and the climate – Geoff Law, c…",16.0
